clean_label,aggre_label,worse_label,random_label1,random_label2,random_label3,img_index
1,1,9,1,9,1,35861
2,2,2,2,2,2,35862
1,1,1,1,1,1,35863
8,8,5,8,5,8,35864
7,0,5,0,5,7,35865
1,1,1,1,1,1,35866
5,5,6,5,5,6,35867
4,4,2,4,4,2,35868
7,7,7,7,7,7,35869
2,2,0,0,2,2,35870
2,2,2,2,2,2,35871
6,3,3,3,3,3,35872
0,0,0,0,0,0,35873
2,2,7,2,4,7,35874
3,5,5,5,3,5,35875
8,8,8,8,8,8,35876
4,4,5,4,5,4,35877
1,1,1,1,1,1,35878
5,5,3,5,3,5,35879
2,2,2,2,2,2,35880
8,8,8,8,8,8,35881
2,2,4,2,2,4,35882
0,0,1,1,0,0,35883
1,1,9,1,1,9,35884
8,8,8,8,8,8,35885
9,9,0,9,0,9,35886
2,2,3,3,2,2,35887
7,4,4,4,4,7,35888
3,3,0,3,0,3,35889
7,7,7,7,7,7,35890
6,6,6,6,6,6,35891
5,2,2,4,3,2,35892
9,9,9,9,9,9,35893
8,8,8,8,8,8,35894
8,8,0,8,8,0,35895
8,8,8,8,8,8,35896
9,9,6,6,9,9,35897
5,5,3,5,5,3,35898
3,3,5,5,3,3,35899
6,6,4,6,4,6,35900
2,2,8,2,2,8,35901
5,5,5,5,5,5,35902
6,6,6,6,6,6,35903
6,6,9,6,9,6,35904
5,5,5,5,5,5,35905
5,5,5,5,5,5,35906
4,4,4,4,4,4,35907
7,7,7,7,7,7,35908
8,8,8,8,8,8,35909
1,1,1,1,1,1,35910
8,8,0,0,8,8,35911
8,8,8,8,8,8,35912
3,3,6,6,3,3,35913
1,1,1,1,1,1,35914
4,3,5,3,5,4,35915
0,0,3,3,0,0,35916
8,8,8,8,8,8,35917
5,5,5,5,5,5,35918
3,3,3,3,3,3,35919
6,6,5,6,5,6,35920
6,6,6,6,6,6,35921
7,7,2,7,2,7,35922
3,3,3,3,3,3,35923
7,7,5,5,7,7,35924
4,4,4,4,4,4,35925
1,1,1,1,1,1,35926
0,0,0,0,0,0,35927
6,6,6,6,6,6,35928
0,0,7,0,0,7,35929
6,8,2,8,2,6,35930
3,3,3,3,3,3,35931
5,4,7,5,4,7,35932
1,1,1,1,1,1,35933
0,0,0,0,0,0,35934
3,3,3,3,3,3,35935
2,2,2,2,2,2,35936
3,3,0,3,3,0,35937
8,8,8,8,8,8,35938
1,1,9,9,1,1,35939
2,2,2,2,2,2,35940
5,5,5,5,5,5,35941
4,4,4,4,4,4,35942
9,9,9,9,9,9,35943
5,5,3,5,3,5,35944
1,1,1,1,1,1,35945
4,4,2,4,4,2,35946
2,2,2,2,2,2,35947
1,1,1,1,1,1,35948
5,2,2,2,2,5,35949
6,6,5,6,5,6,35950
6,2,2,6,2,2,35951
0,0,0,0,0,0,35952
1,1,7,1,1,7,35953
4,4,1,1,4,4,35954
2,2,2,2,2,2,35955
4,4,4,4,4,4,35956
2,2,0,0,2,2,35957
2,2,0,0,2,2,35958
2,2,2,2,2,2,35959
3,0,0,6,0,3,35960
9,9,9,9,9,9,35961
7,7,7,7,7,7,35962
0,0,2,0,2,0,35963
5,5,3,3,5,5,35964
1,1,1,1,1,1,35965
1,1,8,1,8,1,35966
2,2,2,2,2,2,35967
4,9,9,9,1,9,35968
7,7,7,7,7,7,35969
4,4,7,4,6,7,35970
6,6,6,6,6,6,35971
7,7,6,7,7,6,35972
0,8,1,8,2,1,35973
9,9,1,9,1,9,35974
7,7,7,7,7,7,35975
3,5,6,5,5,6,35976
6,2,4,2,4,6,35977
4,4,4,4,4,4,35978
1,1,1,1,1,1,35979
7,7,0,7,0,7,35980
9,9,5,9,5,9,35981
7,7,7,7,7,7,35982
6,6,6,6,6,6,35983
9,9,8,9,8,9,35984
8,8,8,8,8,8,35985
7,7,7,7,7,7,35986
7,7,0,0,7,7,35987
7,7,7,7,7,7,35988
5,5,3,3,5,5,35989
1,8,9,8,1,9,35990
0,0,2,2,0,0,35991
8,8,2,8,2,8,35992
5,4,4,4,7,4,35993
3,3,3,3,3,3,35994
8,8,8,8,8,8,35995
0,0,0,0,0,0,35996
4,5,5,2,5,5,35997
3,3,7,3,3,7,35998
8,8,8,8,8,8,35999
3,3,3,3,3,3,36000
8,8,1,8,1,8,36001
5,5,4,4,5,5,36002
4,4,0,4,0,4,36003
0,0,0,0,0,0,36004
1,1,9,1,9,1,36005
2,2,7,2,7,2,36006
0,2,2,6,2,2,36007
4,4,4,4,4,4,36008
2,2,2,2,2,2,36009
9,9,1,1,9,9,36010
2,2,2,2,2,2,36011
6,6,6,6,6,6,36012
8,8,8,8,8,8,36013
3,3,3,3,3,3,36014
1,1,9,1,1,9,36015
5,5,5,5,5,5,36016
7,7,7,7,7,7,36017
0,0,1,0,9,1,36018
4,4,4,4,4,4,36019
2,9,4,9,2,4,36020
1,9,9,9,1,9,36021
5,5,5,5,5,5,36022
6,6,6,6,6,6,36023
8,8,3,8,8,3,36024
2,2,2,2,2,2,36025
3,3,3,3,3,3,36026
3,3,4,3,5,4,36027
1,1,1,1,1,1,36028
9,9,1,9,1,9,36029
5,5,5,5,5,5,36030
9,9,0,0,9,9,36031
4,7,7,7,4,7,36032
1,1,3,1,3,1,36033
7,7,7,7,7,7,36034
5,5,5,5,5,5,36035
3,3,8,3,3,8,36036
7,7,7,7,7,7,36037
0,0,0,0,0,0,36038
1,1,9,1,9,1,36039
1,1,6,6,1,1,36040
5,5,5,5,5,5,36041
9,9,9,9,9,9,36042
3,3,5,3,5,3,36043
6,6,6,6,6,6,36044
9,9,8,9,9,8,36045
1,1,1,1,1,1,36046
4,4,4,4,4,4,36047
5,5,5,5,5,5,36048
0,0,0,0,0,0,36049
9,9,3,9,9,3,36050
3,3,0,3,0,3,36051
0,8,5,8,5,0,36052
1,1,1,1,1,1,36053
3,5,5,5,3,5,36054
0,8,8,5,8,0,36055
5,5,5,5,5,5,36056
5,5,2,2,5,5,36057
1,1,1,1,1,1,36058
9,9,9,9,9,9,36059
6,6,1,6,1,6,36060
6,6,3,3,6,6,36061
6,6,4,6,6,4,36062
3,3,3,3,3,3,36063
9,9,1,9,9,1,36064
7,7,7,7,7,7,36065
3,3,3,3,3,3,36066
1,1,1,1,1,1,36067
0,0,0,0,0,0,36068
6,6,2,2,6,6,36069
2,2,2,2,2,2,36070
4,4,5,7,5,4,36071
2,2,0,0,2,2,36072
5,5,5,5,5,5,36073
3,2,2,5,2,3,36074
5,5,5,5,5,5,36075
9,9,9,9,9,9,36076
3,3,5,3,5,3,36077
7,7,7,7,7,7,36078
6,6,9,9,6,6,36079
3,3,3,3,3,3,36080
1,1,1,1,1,1,36081
5,2,3,5,2,3,36082
4,4,3,3,4,4,36083
4,4,5,7,4,5,36084
1,1,1,1,1,1,36085
1,1,1,1,1,1,36086
3,3,3,3,3,3,36087
9,9,9,9,9,9,36088
6,6,6,6,6,6,36089
4,4,5,4,4,5,36090
8,8,8,8,8,8,36091
2,2,0,0,2,2,36092
5,5,5,5,5,5,36093
2,2,2,2,2,2,36094
2,2,2,2,2,2,36095
4,4,4,4,4,4,36096
8,8,8,8,8,8,36097
7,7,7,7,7,7,36098
9,9,9,9,9,9,36099
0,0,0,0,0,0,36100
1,1,1,1,1,1,36101
1,1,0,1,0,1,36102
5,5,3,5,3,5,36103
5,5,1,5,1,5,36104
4,4,5,7,4,5,36105
0,0,0,0,0,0,36106
1,1,7,1,1,7,36107
8,8,8,8,8,8,36108
9,9,9,9,9,9,36109
6,6,5,6,6,5,36110
6,6,6,6,6,6,36111
2,2,2,2,2,2,36112
3,3,5,5,3,3,36113
7,7,8,7,8,7,36114
9,9,9,9,9,9,36115
2,2,8,8,2,2,36116
9,9,1,9,9,1,36117
9,9,0,9,9,0,36118
0,0,4,4,0,0,36119
5,5,5,5,5,5,36120
5,5,5,5,5,5,36121
2,2,5,3,5,2,36122
5,5,5,5,5,5,36123
3,3,3,3,3,3,36124
2,2,6,6,2,2,36125
5,5,5,5,5,5,36126
5,5,5,5,5,5,36127
1,1,1,1,1,1,36128
1,1,1,1,1,1,36129
2,2,2,2,2,2,36130
8,8,8,8,8,8,36131
5,5,5,5,5,5,36132
7,7,7,7,7,7,36133
0,2,2,0,2,2,36134
7,7,7,7,7,7,36135
7,7,4,7,4,7,36136
2,2,2,2,2,2,36137
2,2,6,2,2,6,36138
5,5,3,5,5,3,36139
3,3,3,3,3,3,36140
2,2,2,2,2,2,36141
4,4,4,4,4,4,36142
9,9,9,9,9,9,36143
7,7,7,7,7,7,36144
3,3,3,3,3,3,36145
8,8,1,8,1,8,36146
6,6,4,4,6,6,36147
0,0,9,0,9,0,36148
0,0,0,0,0,0,36149
5,5,5,5,5,5,36150
8,8,8,8,8,8,36151
2,2,2,2,2,2,36152
1,1,0,1,1,0,36153
2,2,2,2,2,2,36154
0,8,8,2,8,0,36155
4,2,5,2,4,5,36156
3,3,3,3,3,3,36157
1,1,1,1,1,1,36158
3,3,3,3,3,3,36159
4,4,4,4,4,4,36160
3,3,4,3,3,4,36161
2,2,2,2,2,2,36162
0,0,0,0,0,0,36163
6,6,0,0,6,6,36164
9,9,5,9,9,5,36165
5,5,5,5,5,5,36166
4,4,7,4,4,7,36167
4,4,8,8,4,4,36168
2,2,2,2,2,2,36169
2,2,2,2,2,2,36170
5,5,5,5,5,5,36171
7,7,5,7,5,7,36172
2,2,7,7,2,2,36173
7,7,7,7,7,7,36174
0,0,0,0,0,0,36175
6,6,6,6,6,6,36176
4,4,5,4,5,4,36177
4,4,4,4,4,4,36178
9,9,1,9,9,1,36179
0,0,0,0,0,0,36180
1,1,1,1,1,1,36181
4,4,2,2,4,4,36182
0,0,0,0,0,0,36183
2,7,7,0,7,7,36184
2,2,2,2,2,2,36185
2,2,2,2,2,2,36186
8,8,8,8,8,8,36187
6,6,2,6,6,2,36188
7,5,5,7,6,5,36189
7,7,7,7,7,7,36190
5,5,5,5,5,5,36191
6,4,4,5,4,6,36192
2,2,2,2,2,2,36193
1,1,1,1,1,1,36194
0,0,2,0,0,2,36195
5,1,3,5,1,3,36196
2,2,2,2,2,2,36197
9,9,1,9,1,9,36198
4,4,4,4,4,4,36199
8,8,8,8,8,8,36200
0,0,0,0,0,0,36201
5,5,5,5,5,5,36202
7,7,7,7,7,7,36203
4,4,4,4,4,4,36204
7,7,7,7,7,7,36205
5,5,5,5,5,5,36206
5,5,5,5,5,5,36207
1,1,9,9,1,1,36208
8,8,8,8,8,8,36209
9,9,8,9,8,9,36210
3,3,3,3,3,3,36211
3,6,6,6,5,6,36212
2,2,1,1,2,2,36213
8,8,0,8,8,0,36214
1,1,1,1,1,1,36215
3,3,3,3,3,3,36216
5,5,5,5,5,5,36217
9,9,0,0,9,9,36218
3,3,3,3,3,3,36219
8,8,8,8,8,8,36220
8,8,2,2,8,8,36221
3,3,3,3,3,3,36222
9,9,8,8,9,9,36223
5,5,5,5,5,5,36224
4,4,4,4,4,4,36225
3,3,5,5,3,3,36226
5,5,5,5,5,5,36227
0,0,0,0,0,0,36228
8,8,8,8,8,8,36229
3,3,3,3,3,3,36230
0,0,0,0,0,0,36231
6,6,5,5,6,6,36232
5,5,5,5,5,5,36233
4,4,0,4,0,4,36234
5,5,5,5,5,5,36235
1,1,1,1,1,1,36236
1,1,1,1,1,1,36237
1,1,1,1,1,1,36238
7,7,5,7,5,7,36239
3,3,5,3,5,3,36240
6,6,6,6,6,6,36241
2,2,2,2,2,2,36242
6,6,7,7,6,6,36243
3,3,3,3,3,3,36244
2,2,4,4,2,2,36245
5,5,5,5,5,5,36246
4,4,4,4,4,4,36247
7,7,6,6,7,7,36248
3,6,6,3,6,6,36249
9,9,0,9,0,9,36250
1,1,9,1,9,1,36251
0,0,6,0,6,0,36252
8,8,8,8,8,8,36253
0,0,6,6,0,0,36254
8,8,8,8,8,8,36255
7,7,7,7,7,7,36256
6,6,6,6,6,6,36257
1,1,1,1,1,1,36258
5,5,5,5,5,5,36259
7,7,7,7,7,7,36260
2,2,0,2,2,0,36261
8,8,8,8,8,8,36262
6,2,1,2,2,1,36263
3,3,3,3,3,3,36264
7,7,0,0,7,7,36265
9,9,9,9,9,9,36266
8,8,8,8,8,8,36267
2,2,2,2,2,2,36268
3,3,5,5,3,3,36269
7,7,7,7,7,7,36270
9,9,9,9,9,9,36271
4,8,8,7,4,8,36272
3,3,3,3,3,3,36273
6,6,4,6,6,4,36274
3,3,5,3,6,5,36275
4,4,5,5,4,4,36276
9,9,5,9,9,5,36277
7,7,7,7,7,7,36278
0,0,0,0,0,0,36279
9,9,7,9,7,9,36280
7,7,7,7,7,7,36281
6,6,6,6,6,6,36282
9,9,9,9,9,9,36283
6,6,6,6,6,6,36284
6,6,6,6,6,6,36285
0,0,0,0,0,0,36286
0,0,0,0,0,0,36287
9,9,9,9,9,9,36288
0,0,0,0,0,0,36289
6,6,2,2,6,6,36290
9,9,9,9,9,9,36291
4,4,7,4,7,4,36292
2,2,2,2,2,2,36293
4,4,4,4,4,4,36294
8,8,8,8,8,8,36295
6,6,2,6,2,6,36296
8,8,2,8,8,2,36297
1,1,0,0,1,1,36298
8,8,8,8,8,8,36299
2,2,2,2,2,2,36300
5,5,5,5,5,5,36301
4,4,7,7,4,4,36302
7,7,7,7,7,7,36303
6,6,6,6,6,6,36304
2,2,2,2,2,2,36305
7,7,7,7,7,7,36306
2,2,6,2,6,2,36307
5,5,5,5,5,5,36308
9,9,1,9,1,9,36309
6,6,3,6,6,3,36310
0,0,2,0,2,0,36311
0,0,0,0,0,0,36312
6,6,6,6,6,6,36313
0,0,0,0,0,0,36314
9,9,8,8,9,9,36315
2,2,2,2,2,2,36316
4,4,4,4,4,4,36317
6,6,6,6,6,6,36318
4,4,4,4,4,4,36319
3,3,3,3,3,3,36320
9,9,9,9,9,9,36321
0,0,3,0,3,0,36322
0,0,0,0,0,0,36323
8,8,8,8,8,8,36324
0,0,0,0,0,0,36325
4,4,7,4,4,7,36326
4,5,5,4,5,5,36327
7,7,5,7,7,5,36328
9,9,1,9,9,1,36329
2,2,2,2,2,2,36330
1,1,9,9,1,1,36331
5,5,3,5,3,5,36332
1,1,1,1,1,1,36333
1,1,1,1,1,1,36334
5,5,5,5,5,5,36335
4,4,4,4,4,4,36336
0,0,0,0,0,0,36337
7,7,7,7,7,7,36338
2,2,7,2,7,2,36339
2,2,2,2,2,2,36340
8,8,0,0,8,8,36341
7,7,7,7,7,7,36342
1,1,1,1,1,1,36343
2,3,3,3,2,3,36344
4,4,4,4,4,4,36345
7,7,7,7,7,7,36346
5,5,5,5,5,5,36347
6,6,6,6,6,6,36348
2,2,2,2,2,2,36349
5,5,4,5,4,5,36350
3,3,5,5,3,3,36351
7,7,7,7,7,7,36352
0,0,0,0,0,0,36353
5,5,3,5,5,3,36354
2,2,2,2,2,2,36355
0,0,0,0,0,0,36356
0,0,0,0,0,0,36357
0,2,2,2,0,2,36358
1,1,6,6,1,1,36359
6,6,6,6,6,6,36360
4,4,4,4,4,4,36361
5,5,3,3,5,5,36362
0,0,1,1,0,0,36363
7,7,3,7,3,7,36364
6,4,4,5,4,6,36365
3,3,3,3,3,3,36366
2,2,2,2,2,2,36367
6,6,6,6,6,6,36368
7,7,7,7,7,7,36369
0,0,1,0,0,1,36370
8,0,0,1,0,8,36371
4,7,7,4,7,7,36372
6,6,6,6,6,6,36373
0,0,0,0,0,0,36374
8,8,8,8,8,8,36375
1,1,9,1,1,9,36376
2,2,2,2,2,2,36377
5,5,5,5,5,5,36378
1,1,9,1,1,9,36379
6,6,3,6,3,6,36380
9,9,9,9,9,9,36381
2,2,2,2,2,2,36382
4,4,4,4,4,4,36383
9,9,9,9,9,9,36384
2,2,4,7,2,4,36385
0,0,0,0,0,0,36386
5,5,5,5,5,5,36387
1,1,1,1,1,1,36388
0,0,0,0,0,0,36389
8,8,8,8,8,8,36390
8,8,9,1,9,8,36391
5,5,3,3,5,5,36392
0,0,9,0,9,0,36393
7,7,7,7,7,7,36394
0,0,0,0,0,0,36395
6,6,2,6,6,2,36396
9,9,3,9,9,3,36397
2,0,0,0,2,0,36398
7,7,7,7,7,7,36399
1,1,1,1,1,1,36400
9,9,1,1,9,9,36401
2,2,4,2,4,2,36402
8,8,1,8,1,8,36403
0,0,0,0,0,0,36404
8,8,8,8,8,8,36405
4,4,7,4,5,7,36406
7,7,7,7,7,7,36407
2,2,2,2,2,2,36408
7,4,4,7,4,4,36409
2,2,2,2,2,2,36410
5,1,3,1,3,5,36411
7,7,7,7,7,7,36412
9,1,1,1,1,9,36413
3,2,2,7,6,2,36414
0,0,0,0,0,0,36415
5,5,4,5,5,4,36416
7,7,7,7,7,7,36417
3,3,3,3,3,3,36418
6,1,1,1,6,1,36419
4,4,4,4,4,4,36420
5,5,3,5,5,3,36421
3,3,3,3,3,3,36422
2,2,2,2,2,2,36423
8,8,8,8,8,8,36424
3,3,3,3,3,3,36425
2,2,2,2,2,2,36426
0,0,0,0,0,0,36427
4,4,4,4,4,4,36428
7,7,1,1,7,7,36429
6,6,0,0,6,6,36430
3,4,4,4,4,3,36431
9,9,9,9,9,9,36432
7,7,7,7,7,7,36433
9,9,1,1,9,9,36434
5,5,5,5,5,5,36435
2,2,2,2,2,2,36436
4,4,4,4,4,4,36437
8,8,8,8,8,8,36438
5,5,5,5,5,5,36439
3,3,5,3,3,5,36440
2,2,2,2,2,2,36441
4,4,4,4,4,4,36442
8,8,9,9,8,8,36443
8,8,8,8,8,8,36444
1,1,1,1,1,1,36445
0,0,0,0,0,0,36446
2,2,2,2,2,2,36447
3,2,2,2,2,3,36448
2,2,2,2,2,2,36449
2,2,2,2,2,2,36450
8,8,8,8,8,8,36451
7,7,7,7,7,7,36452
5,5,5,5,5,5,36453
5,0,0,7,0,5,36454
1,1,1,1,1,1,36455
9,9,9,9,9,9,36456
4,4,3,3,4,4,36457
9,9,0,9,0,9,36458
9,9,1,9,1,9,36459
6,6,2,2,6,6,36460
9,9,9,9,9,9,36461
6,6,6,6,6,6,36462
6,6,4,6,6,4,36463
0,0,0,0,0,0,36464
2,2,2,2,2,2,36465
4,4,4,4,4,4,36466
4,0,2,0,2,4,36467
2,2,5,2,5,2,36468
2,2,5,3,5,2,36469
0,0,2,0,2,0,36470
5,5,2,2,5,5,36471
6,6,6,6,6,6,36472
1,1,1,1,1,1,36473
3,3,5,3,5,3,36474
9,9,0,9,0,9,36475
3,3,3,3,3,3,36476
3,3,3,3,3,3,36477
6,6,6,6,6,6,36478
9,9,1,9,1,9,36479
4,4,4,4,4,4,36480
2,2,2,2,2,2,36481
0,0,0,0,0,0,36482
1,1,1,1,1,1,36483
8,8,8,8,8,8,36484
1,8,8,1,9,8,36485
6,6,6,6,6,6,36486
5,5,5,5,5,5,36487
4,4,0,4,4,0,36488
3,3,5,5,3,3,36489
1,1,1,1,1,1,36490
0,8,1,2,8,1,36491
2,0,7,0,2,7,36492
6,6,0,6,6,0,36493
2,2,2,2,2,2,36494
7,7,7,7,7,7,36495
2,2,2,2,2,2,36496
0,0,8,8,0,0,36497
8,8,8,8,8,8,36498
7,7,7,7,7,7,36499
1,1,1,1,1,1,36500
0,0,8,0,0,8,36501
2,2,2,2,2,2,36502
3,3,3,3,3,3,36503
9,9,9,9,9,9,36504
8,8,8,8,8,8,36505
0,0,0,0,0,0,36506
9,9,1,1,9,9,36507
9,9,1,9,9,1,36508
1,1,9,9,1,1,36509
2,2,2,2,2,2,36510
3,3,2,3,3,2,36511
9,9,1,9,1,9,36512
7,7,7,7,7,7,36513
4,4,4,4,4,4,36514
6,6,6,6,6,6,36515
2,2,2,2,2,2,36516
4,4,4,4,4,4,36517
3,3,3,3,3,3,36518
9,9,1,9,9,1,36519
1,1,1,1,1,1,36520
9,9,9,9,9,9,36521
6,6,5,6,6,5,36522
4,4,4,4,4,4,36523
2,2,1,2,2,1,36524
6,6,6,6,6,6,36525
8,8,8,8,8,8,36526
3,0,0,2,3,0,36527
5,5,5,5,5,5,36528
9,9,3,9,9,3,36529
0,0,0,0,0,0,36530
0,0,0,0,0,0,36531
5,5,5,5,5,5,36532
4,4,2,2,4,4,36533
8,8,8,8,8,8,36534
7,7,7,7,7,7,36535
4,4,1,4,1,4,36536
1,1,1,1,1,1,36537
7,7,7,7,7,7,36538
2,2,2,2,2,2,36539
5,5,5,5,5,5,36540
9,9,9,9,9,9,36541
1,1,9,1,9,1,36542
3,3,5,3,5,3,36543
6,6,6,6,6,6,36544
0,0,0,0,0,0,36545
1,1,1,1,1,1,36546
8,1,1,1,1,8,36547
3,3,3,3,3,3,36548
9,9,1,1,9,9,36549
1,1,4,4,1,1,36550
8,8,8,8,8,8,36551
4,7,7,7,7,7,36552
8,8,8,8,8,8,36553
3,3,3,3,3,3,36554
8,8,9,8,8,9,36555
5,5,7,5,7,5,36556
9,9,9,9,9,9,36557
0,0,0,0,0,0,36558
9,9,0,9,0,9,36559
8,8,0,9,8,0,36560
6,6,2,2,6,6,36561
7,7,7,7,7,7,36562
6,1,5,2,1,5,36563
6,9,1,9,1,6,36564
7,7,7,7,7,7,36565
4,4,4,4,4,4,36566
3,3,3,3,3,3,36567
1,1,1,1,1,1,36568
7,7,7,7,7,7,36569
2,2,2,2,2,2,36570
8,8,8,8,8,8,36571
4,4,4,4,4,4,36572
0,0,0,0,0,0,36573
0,0,0,0,0,0,36574
4,4,4,4,4,4,36575
6,6,4,4,6,6,36576
9,9,0,0,9,9,36577
1,1,1,1,1,1,36578
8,8,8,8,8,8,36579
7,7,0,0,7,7,36580
2,2,2,2,2,2,36581
6,6,5,6,6,5,36582
2,2,2,2,2,2,36583
8,8,1,8,8,1,36584
2,2,2,2,2,2,36585
6,2,3,6,2,3,36586
5,5,5,5,5,5,36587
3,3,4,3,4,3,36588
7,7,7,7,7,7,36589
9,9,9,9,9,9,36590
1,1,1,1,1,1,36591
7,7,7,7,7,7,36592
1,1,9,9,1,1,36593
1,1,0,1,0,1,36594
1,1,1,1,1,1,36595
6,6,6,6,6,6,36596
7,7,7,7,7,7,36597
2,8,1,8,4,1,36598
3,3,3,3,3,3,36599
4,4,7,4,4,7,36600
3,3,3,3,3,3,36601
6,6,6,6,6,6,36602
5,3,3,3,3,5,36603
3,3,4,7,3,4,36604
3,3,3,3,3,3,36605
0,0,0,0,0,0,36606
6,6,6,6,6,6,36607
7,7,7,7,7,7,36608
3,3,3,3,3,3,36609
0,0,8,8,0,0,36610
1,1,1,1,1,1,36611
7,7,7,7,7,7,36612
6,6,6,6,6,6,36613
1,1,9,1,1,9,36614
0,0,2,0,0,2,36615
2,2,7,2,2,7,36616
5,5,5,5,5,5,36617
1,1,6,1,6,1,36618
7,7,8,7,8,7,36619
6,6,6,6,6,6,36620
0,0,5,0,0,5,36621
2,2,0,2,0,2,36622
0,0,0,0,0,0,36623
3,3,3,3,3,3,36624
6,6,5,6,5,6,36625
2,2,2,2,2,2,36626
0,0,0,0,0,0,36627
8,8,8,8,8,8,36628
5,5,5,5,5,5,36629
4,0,0,3,0,4,36630
4,1,7,1,4,7,36631
0,0,0,0,0,0,36632
3,3,3,3,3,3,36633
0,0,1,0,1,0,36634
2,2,2,2,2,2,36635
8,8,8,8,8,8,36636
7,7,7,7,7,7,36637
6,3,7,3,7,6,36638
2,2,2,2,2,2,36639
9,9,9,9,9,9,36640
1,1,1,1,1,1,36641
6,6,6,6,6,6,36642
3,3,3,3,3,3,36643
8,8,1,1,8,8,36644
6,6,2,6,6,2,36645
4,3,5,3,4,5,36646
3,3,3,3,3,3,36647
1,1,9,1,1,9,36648
9,9,1,9,1,9,36649
8,8,8,8,8,8,36650
2,2,5,2,5,2,36651
4,4,4,4,4,4,36652
5,5,3,5,5,3,36653
7,7,7,7,7,7,36654
4,4,7,5,4,7,36655
6,3,3,5,6,3,36656
2,2,9,2,9,2,36657
2,2,2,2,2,2,36658
9,9,9,9,9,9,36659
5,5,5,5,5,5,36660
6,8,2,4,8,2,36661
4,3,3,5,4,3,36662
1,1,1,1,1,1,36663
3,3,9,3,9,3,36664
4,4,5,4,5,4,36665
6,6,6,6,6,6,36666
4,4,0,4,0,4,36667
9,9,1,9,4,1,36668
5,5,3,5,3,5,36669
8,8,8,8,8,8,36670
4,4,4,4,4,4,36671
1,1,9,1,9,1,36672
5,3,3,3,3,3,36673
9,9,1,1,9,9,36674
2,5,5,5,5,2,36675
3,3,3,3,3,3,36676
7,7,7,7,7,7,36677
8,8,8,8,8,8,36678
1,1,3,1,3,1,36679
7,3,5,3,3,5,36680
2,2,2,2,2,2,36681
2,2,4,4,2,2,36682
9,9,9,9,9,9,36683
9,9,1,9,9,1,36684
3,3,3,3,3,3,36685
1,1,4,3,4,1,36686
6,6,4,4,6,6,36687
6,6,4,6,6,4,36688
6,6,3,6,3,6,36689
4,2,2,2,2,4,36690
7,5,4,5,5,4,36691
5,5,5,5,5,5,36692
0,0,8,0,8,0,36693
4,4,6,4,6,4,36694
9,9,1,1,9,9,36695
6,6,6,6,6,6,36696
9,9,1,9,9,1,36697
0,0,0,0,0,0,36698
2,2,4,2,2,4,36699
2,2,2,2,2,2,36700
4,4,3,3,4,4,36701
6,6,7,6,6,7,36702
1,1,1,1,1,1,36703
6,6,6,6,6,6,36704
9,9,9,9,9,9,36705
0,0,0,0,0,0,36706
3,2,2,7,5,2,36707
8,8,8,8,8,8,36708
3,3,3,3,3,3,36709
2,5,5,3,5,5,36710
4,4,2,2,4,4,36711
6,4,4,4,6,4,36712
9,9,9,9,9,9,36713
3,3,5,3,3,5,36714
1,1,1,1,1,1,36715
6,6,6,6,6,6,36716
9,9,9,9,9,9,36717
7,7,7,7,7,7,36718
9,9,1,9,1,9,36719
6,6,2,6,2,6,36720
1,1,1,1,1,1,36721
8,8,8,8,8,8,36722
0,0,0,0,0,0,36723
6,6,6,6,6,6,36724
3,3,5,5,3,3,36725
2,2,2,2,2,2,36726
2,2,0,2,0,2,36727
3,3,3,3,3,3,36728
7,7,7,7,7,7,36729
7,7,7,7,7,7,36730
4,4,4,4,4,4,36731
1,1,1,1,1,1,36732
8,8,8,8,8,8,36733
9,9,9,9,9,9,36734
8,8,9,8,8,9,36735
1,1,9,1,9,1,36736
0,0,1,1,0,0,36737
3,4,5,4,7,5,36738
8,8,8,8,8,8,36739
4,4,4,4,4,4,36740
9,9,1,1,9,9,36741
8,8,8,8,8,8,36742
3,3,2,3,2,3,36743
8,8,8,8,8,8,36744
3,3,3,3,3,3,36745
8,8,8,8,8,8,36746
8,8,8,8,8,8,36747
9,9,9,9,9,9,36748
6,6,6,6,6,6,36749
0,0,0,0,0,0,36750
1,1,1,1,1,1,36751
2,2,5,6,2,5,36752
9,9,1,9,1,9,36753
9,9,1,9,9,1,36754
4,4,4,4,4,4,36755
2,2,2,2,2,2,36756
5,5,5,5,5,5,36757
8,8,8,8,8,8,36758
2,2,2,2,2,2,36759
8,8,8,8,8,8,36760
3,3,3,3,3,3,36761
3,3,3,3,3,3,36762
0,0,5,0,0,5,36763
4,4,4,4,4,4,36764
8,8,8,8,8,8,36765
8,8,8,8,8,8,36766
3,3,3,3,3,3,36767
6,6,4,4,6,6,36768
5,5,5,5,5,5,36769
8,8,7,8,8,7,36770
0,0,0,0,0,0,36771
3,3,3,3,3,3,36772
7,7,3,3,7,7,36773
1,9,3,9,1,3,36774
7,7,7,7,7,7,36775
7,7,7,7,7,7,36776
4,4,4,4,4,4,36777
2,2,3,3,2,2,36778
3,3,5,3,5,3,36779
8,8,8,8,8,8,36780
3,3,3,3,3,3,36781
5,8,8,8,8,5,36782
8,8,8,8,8,8,36783
7,7,7,7,7,7,36784
2,2,2,2,2,2,36785
0,0,8,0,0,8,36786
9,9,8,8,9,9,36787
6,2,2,2,6,2,36788
0,1,1,1,9,1,36789
6,6,0,0,6,6,36790
1,1,1,1,1,1,36791
